"source_timestamp","EntityType","target_EntityType","ENTITY_ID","target_timestamp","source_EntityType","source_ID","qual","target_ID","ID",":LABEL","id:ID"
"1970-01-01 00:00:00+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1078,1970-01-01 00:00:00+00:00)","CR for TD","(td309,1970-01-01 00:00:00+00:00)","((cr1078,1970-01-01 00:00:00+00:00),(td309,1970-01-01 00:00:00+00:00))","SNAPSHOT","244940"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1078,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5758,1970-01-01 00:00:00+00:00)","((cr1078,1970-01-01 00:00:00+00:00),(hu5758,1970-01-01 00:00:00+00:00))","SNAPSHOT","244941"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1078,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5760,1970-01-01 00:00:00+00:00)","((cr1078,1970-01-01 00:00:00+00:00),(hu5760,1970-01-01 00:00:00+00:00))","SNAPSHOT","244942"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1078,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5757,1970-01-01 00:00:00+00:00)","((cr1078,1970-01-01 00:00:00+00:00),(hu5757,1970-01-01 00:00:00+00:00))","SNAPSHOT","244943"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1078,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5756,1970-01-01 00:00:00+00:00)","((cr1078,1970-01-01 00:00:00+00:00),(hu5756,1970-01-01 00:00:00+00:00))","SNAPSHOT","244944"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1078,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5759,1970-01-01 00:00:00+00:00)","((cr1078,1970-01-01 00:00:00+00:00),(hu5759,1970-01-01 00:00:00+00:00))","SNAPSHOT","244945"
"2024-01-19 13:26:31+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1078,2024-01-19 13:26:31+00:00)","CR for TD","(td309,1970-01-01 00:00:00+00:00)","((cr1078,2024-01-19 13:26:31+00:00),(td309,1970-01-01 00:00:00+00:00))","SNAPSHOT","244946"
"2024-01-19 13:26:31+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1078,2024-01-19 13:26:31+00:00)","CR contains HU","(hu5758,1970-01-01 00:00:00+00:00)","((cr1078,2024-01-19 13:26:31+00:00),(hu5758,1970-01-01 00:00:00+00:00))","SNAPSHOT","244947"
"2024-01-19 13:26:31+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1078,2024-01-19 13:26:31+00:00)","CR contains HU","(hu5760,1970-01-01 00:00:00+00:00)","((cr1078,2024-01-19 13:26:31+00:00),(hu5760,1970-01-01 00:00:00+00:00))","SNAPSHOT","244948"
"2024-01-19 13:26:31+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1078,2024-01-19 13:26:31+00:00)","CR contains HU","(hu5757,1970-01-01 00:00:00+00:00)","((cr1078,2024-01-19 13:26:31+00:00),(hu5757,1970-01-01 00:00:00+00:00))","SNAPSHOT","244949"
"2024-01-19 13:26:31+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1078,2024-01-19 13:26:31+00:00)","CR contains HU","(hu5756,1970-01-01 00:00:00+00:00)","((cr1078,2024-01-19 13:26:31+00:00),(hu5756,1970-01-01 00:00:00+00:00))","SNAPSHOT","244950"
"2024-01-19 13:26:31+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1078,2024-01-19 13:26:31+00:00)","CR contains HU","(hu5759,1970-01-01 00:00:00+00:00)","((cr1078,2024-01-19 13:26:31+00:00),(hu5759,1970-01-01 00:00:00+00:00))","SNAPSHOT","244951"
"2024-01-19 13:42:04+00:00","(Container,Transport Document)","Transport Document","","2024-01-19 13:38:37+00:00","Container","(cr1078,2024-01-19 13:42:04+00:00)","CR for TD","(td309,2024-01-19 13:38:37+00:00)","((cr1078,2024-01-19 13:42:04+00:00),(td309,2024-01-19 13:38:37+00:00))","SNAPSHOT","244952"
"2024-01-19 13:42:04+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1078,2024-01-19 13:42:04+00:00)","CR contains HU","(hu5758,1970-01-01 00:00:00+00:00)","((cr1078,2024-01-19 13:42:04+00:00),(hu5758,1970-01-01 00:00:00+00:00))","SNAPSHOT","244953"
"2024-01-19 13:42:04+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1078,2024-01-19 13:42:04+00:00)","CR contains HU","(hu5760,1970-01-01 00:00:00+00:00)","((cr1078,2024-01-19 13:42:04+00:00),(hu5760,1970-01-01 00:00:00+00:00))","SNAPSHOT","244954"
"2024-01-19 13:42:04+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1078,2024-01-19 13:42:04+00:00)","CR contains HU","(hu5757,1970-01-01 00:00:00+00:00)","((cr1078,2024-01-19 13:42:04+00:00),(hu5757,1970-01-01 00:00:00+00:00))","SNAPSHOT","244955"
"2024-01-19 13:42:04+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1078,2024-01-19 13:42:04+00:00)","CR contains HU","(hu5756,1970-01-01 00:00:00+00:00)","((cr1078,2024-01-19 13:42:04+00:00),(hu5756,1970-01-01 00:00:00+00:00))","SNAPSHOT","244956"
"2024-01-19 13:42:04+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1078,2024-01-19 13:42:04+00:00)","CR contains HU","(hu5759,1970-01-01 00:00:00+00:00)","((cr1078,2024-01-19 13:42:04+00:00),(hu5759,1970-01-01 00:00:00+00:00))","SNAPSHOT","244957"
"1970-01-01 00:00:00+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1079,1970-01-01 00:00:00+00:00)","CR for TD","(td310,1970-01-01 00:00:00+00:00)","((cr1079,1970-01-01 00:00:00+00:00),(td310,1970-01-01 00:00:00+00:00))","SNAPSHOT","244958"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5676,1970-01-01 00:00:00+00:00)","((cr1079,1970-01-01 00:00:00+00:00),(hu5676,1970-01-01 00:00:00+00:00))","SNAPSHOT","244959"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5674,1970-01-01 00:00:00+00:00)","((cr1079,1970-01-01 00:00:00+00:00),(hu5674,1970-01-01 00:00:00+00:00))","SNAPSHOT","244960"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5679,1970-01-01 00:00:00+00:00)","((cr1079,1970-01-01 00:00:00+00:00),(hu5679,1970-01-01 00:00:00+00:00))","SNAPSHOT","244961"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5677,1970-01-01 00:00:00+00:00)","((cr1079,1970-01-01 00:00:00+00:00),(hu5677,1970-01-01 00:00:00+00:00))","SNAPSHOT","244962"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5678,1970-01-01 00:00:00+00:00)","((cr1079,1970-01-01 00:00:00+00:00),(hu5678,1970-01-01 00:00:00+00:00))","SNAPSHOT","244963"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5675,1970-01-01 00:00:00+00:00)","((cr1079,1970-01-01 00:00:00+00:00),(hu5675,1970-01-01 00:00:00+00:00))","SNAPSHOT","244964"
"2024-01-16 10:13:44+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1079,2024-01-16 10:13:44+00:00)","CR for TD","(td310,1970-01-01 00:00:00+00:00)","((cr1079,2024-01-16 10:13:44+00:00),(td310,1970-01-01 00:00:00+00:00))","SNAPSHOT","244965"
"2024-01-16 10:13:44+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,2024-01-16 10:13:44+00:00)","CR contains HU","(hu5676,1970-01-01 00:00:00+00:00)","((cr1079,2024-01-16 10:13:44+00:00),(hu5676,1970-01-01 00:00:00+00:00))","SNAPSHOT","244966"
"2024-01-16 10:13:44+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,2024-01-16 10:13:44+00:00)","CR contains HU","(hu5674,1970-01-01 00:00:00+00:00)","((cr1079,2024-01-16 10:13:44+00:00),(hu5674,1970-01-01 00:00:00+00:00))","SNAPSHOT","244967"
"2024-01-16 10:13:44+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,2024-01-16 10:13:44+00:00)","CR contains HU","(hu5679,1970-01-01 00:00:00+00:00)","((cr1079,2024-01-16 10:13:44+00:00),(hu5679,1970-01-01 00:00:00+00:00))","SNAPSHOT","244968"
"2024-01-16 10:13:44+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,2024-01-16 10:13:44+00:00)","CR contains HU","(hu5677,1970-01-01 00:00:00+00:00)","((cr1079,2024-01-16 10:13:44+00:00),(hu5677,1970-01-01 00:00:00+00:00))","SNAPSHOT","244969"
"2024-01-16 10:13:44+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,2024-01-16 10:13:44+00:00)","CR contains HU","(hu5678,1970-01-01 00:00:00+00:00)","((cr1079,2024-01-16 10:13:44+00:00),(hu5678,1970-01-01 00:00:00+00:00))","SNAPSHOT","244970"
"2024-01-16 10:13:44+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,2024-01-16 10:13:44+00:00)","CR contains HU","(hu5675,1970-01-01 00:00:00+00:00)","((cr1079,2024-01-16 10:13:44+00:00),(hu5675,1970-01-01 00:00:00+00:00))","SNAPSHOT","244971"
"2024-01-16 10:24:35+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1079,2024-01-16 10:24:35+00:00)","CR for TD","(td310,1970-01-01 00:00:00+00:00)","((cr1079,2024-01-16 10:24:35+00:00),(td310,1970-01-01 00:00:00+00:00))","SNAPSHOT","244972"
"2024-01-16 10:24:35+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,2024-01-16 10:24:35+00:00)","CR contains HU","(hu5676,1970-01-01 00:00:00+00:00)","((cr1079,2024-01-16 10:24:35+00:00),(hu5676,1970-01-01 00:00:00+00:00))","SNAPSHOT","244973"
"2024-01-16 10:24:35+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,2024-01-16 10:24:35+00:00)","CR contains HU","(hu5674,1970-01-01 00:00:00+00:00)","((cr1079,2024-01-16 10:24:35+00:00),(hu5674,1970-01-01 00:00:00+00:00))","SNAPSHOT","244974"
"2024-01-16 10:24:35+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,2024-01-16 10:24:35+00:00)","CR contains HU","(hu5679,1970-01-01 00:00:00+00:00)","((cr1079,2024-01-16 10:24:35+00:00),(hu5679,1970-01-01 00:00:00+00:00))","SNAPSHOT","244975"
"2024-01-16 10:24:35+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,2024-01-16 10:24:35+00:00)","CR contains HU","(hu5677,1970-01-01 00:00:00+00:00)","((cr1079,2024-01-16 10:24:35+00:00),(hu5677,1970-01-01 00:00:00+00:00))","SNAPSHOT","244976"
"2024-01-16 10:24:35+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,2024-01-16 10:24:35+00:00)","CR contains HU","(hu5678,1970-01-01 00:00:00+00:00)","((cr1079,2024-01-16 10:24:35+00:00),(hu5678,1970-01-01 00:00:00+00:00))","SNAPSHOT","244977"
"2024-01-16 10:24:35+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1079,2024-01-16 10:24:35+00:00)","CR contains HU","(hu5675,1970-01-01 00:00:00+00:00)","((cr1079,2024-01-16 10:24:35+00:00),(hu5675,1970-01-01 00:00:00+00:00))","SNAPSHOT","244978"
"1970-01-01 00:00:00+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr108,1970-01-01 00:00:00+00:00)","CR for TD","(td29,1970-01-01 00:00:00+00:00)","((cr108,1970-01-01 00:00:00+00:00),(td29,1970-01-01 00:00:00+00:00))","SNAPSHOT","244979"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,1970-01-01 00:00:00+00:00)","CR contains HU","(hu541,1970-01-01 00:00:00+00:00)","((cr108,1970-01-01 00:00:00+00:00),(hu541,1970-01-01 00:00:00+00:00))","SNAPSHOT","244980"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,1970-01-01 00:00:00+00:00)","CR contains HU","(hu539,1970-01-01 00:00:00+00:00)","((cr108,1970-01-01 00:00:00+00:00),(hu539,1970-01-01 00:00:00+00:00))","SNAPSHOT","244981"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,1970-01-01 00:00:00+00:00)","CR contains HU","(hu542,1970-01-01 00:00:00+00:00)","((cr108,1970-01-01 00:00:00+00:00),(hu542,1970-01-01 00:00:00+00:00))","SNAPSHOT","244982"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,1970-01-01 00:00:00+00:00)","CR contains HU","(hu540,1970-01-01 00:00:00+00:00)","((cr108,1970-01-01 00:00:00+00:00),(hu540,1970-01-01 00:00:00+00:00))","SNAPSHOT","244983"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,1970-01-01 00:00:00+00:00)","CR contains HU","(hu543,1970-01-01 00:00:00+00:00)","((cr108,1970-01-01 00:00:00+00:00),(hu543,1970-01-01 00:00:00+00:00))","SNAPSHOT","244984"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,1970-01-01 00:00:00+00:00)","CR contains HU","(hu544,1970-01-01 00:00:00+00:00)","((cr108,1970-01-01 00:00:00+00:00),(hu544,1970-01-01 00:00:00+00:00))","SNAPSHOT","244985"
"2023-06-16 17:01:34+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr108,2023-06-16 17:01:34+00:00)","CR for TD","(td29,1970-01-01 00:00:00+00:00)","((cr108,2023-06-16 17:01:34+00:00),(td29,1970-01-01 00:00:00+00:00))","SNAPSHOT","244986"
"2023-06-16 17:01:34+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,2023-06-16 17:01:34+00:00)","CR contains HU","(hu541,1970-01-01 00:00:00+00:00)","((cr108,2023-06-16 17:01:34+00:00),(hu541,1970-01-01 00:00:00+00:00))","SNAPSHOT","244987"
"2023-06-16 17:01:34+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,2023-06-16 17:01:34+00:00)","CR contains HU","(hu539,1970-01-01 00:00:00+00:00)","((cr108,2023-06-16 17:01:34+00:00),(hu539,1970-01-01 00:00:00+00:00))","SNAPSHOT","244988"
"2023-06-16 17:01:34+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,2023-06-16 17:01:34+00:00)","CR contains HU","(hu542,1970-01-01 00:00:00+00:00)","((cr108,2023-06-16 17:01:34+00:00),(hu542,1970-01-01 00:00:00+00:00))","SNAPSHOT","244989"
"2023-06-16 17:01:34+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,2023-06-16 17:01:34+00:00)","CR contains HU","(hu540,1970-01-01 00:00:00+00:00)","((cr108,2023-06-16 17:01:34+00:00),(hu540,1970-01-01 00:00:00+00:00))","SNAPSHOT","244990"
"2023-06-16 17:01:34+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,2023-06-16 17:01:34+00:00)","CR contains HU","(hu543,1970-01-01 00:00:00+00:00)","((cr108,2023-06-16 17:01:34+00:00),(hu543,1970-01-01 00:00:00+00:00))","SNAPSHOT","244991"
"2023-06-16 17:01:34+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,2023-06-16 17:01:34+00:00)","CR contains HU","(hu544,1970-01-01 00:00:00+00:00)","((cr108,2023-06-16 17:01:34+00:00),(hu544,1970-01-01 00:00:00+00:00))","SNAPSHOT","244992"
"2023-06-19 05:50:01+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr108,2023-06-19 05:50:01+00:00)","CR for TD","(td29,1970-01-01 00:00:00+00:00)","((cr108,2023-06-19 05:50:01+00:00),(td29,1970-01-01 00:00:00+00:00))","SNAPSHOT","244993"
"2023-06-19 05:50:01+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,2023-06-19 05:50:01+00:00)","CR contains HU","(hu541,1970-01-01 00:00:00+00:00)","((cr108,2023-06-19 05:50:01+00:00),(hu541,1970-01-01 00:00:00+00:00))","SNAPSHOT","244994"
"2023-06-19 05:50:01+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,2023-06-19 05:50:01+00:00)","CR contains HU","(hu539,1970-01-01 00:00:00+00:00)","((cr108,2023-06-19 05:50:01+00:00),(hu539,1970-01-01 00:00:00+00:00))","SNAPSHOT","244995"
"2023-06-19 05:50:01+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,2023-06-19 05:50:01+00:00)","CR contains HU","(hu542,1970-01-01 00:00:00+00:00)","((cr108,2023-06-19 05:50:01+00:00),(hu542,1970-01-01 00:00:00+00:00))","SNAPSHOT","244996"
"2023-06-19 05:50:01+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,2023-06-19 05:50:01+00:00)","CR contains HU","(hu540,1970-01-01 00:00:00+00:00)","((cr108,2023-06-19 05:50:01+00:00),(hu540,1970-01-01 00:00:00+00:00))","SNAPSHOT","244997"
"2023-06-19 05:50:01+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,2023-06-19 05:50:01+00:00)","CR contains HU","(hu543,1970-01-01 00:00:00+00:00)","((cr108,2023-06-19 05:50:01+00:00),(hu543,1970-01-01 00:00:00+00:00))","SNAPSHOT","244998"
"2023-06-19 05:50:01+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr108,2023-06-19 05:50:01+00:00)","CR contains HU","(hu544,1970-01-01 00:00:00+00:00)","((cr108,2023-06-19 05:50:01+00:00),(hu544,1970-01-01 00:00:00+00:00))","SNAPSHOT","244999"
"1970-01-01 00:00:00+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1080,1970-01-01 00:00:00+00:00)","CR for TD","(td310,1970-01-01 00:00:00+00:00)","((cr1080,1970-01-01 00:00:00+00:00),(td310,1970-01-01 00:00:00+00:00))","SNAPSHOT","245000"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5680,1970-01-01 00:00:00+00:00)","((cr1080,1970-01-01 00:00:00+00:00),(hu5680,1970-01-01 00:00:00+00:00))","SNAPSHOT","245001"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5682,1970-01-01 00:00:00+00:00)","((cr1080,1970-01-01 00:00:00+00:00),(hu5682,1970-01-01 00:00:00+00:00))","SNAPSHOT","245002"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5685,1970-01-01 00:00:00+00:00)","((cr1080,1970-01-01 00:00:00+00:00),(hu5685,1970-01-01 00:00:00+00:00))","SNAPSHOT","245003"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5681,1970-01-01 00:00:00+00:00)","((cr1080,1970-01-01 00:00:00+00:00),(hu5681,1970-01-01 00:00:00+00:00))","SNAPSHOT","245004"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5684,1970-01-01 00:00:00+00:00)","((cr1080,1970-01-01 00:00:00+00:00),(hu5684,1970-01-01 00:00:00+00:00))","SNAPSHOT","245005"
"1970-01-01 00:00:00+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,1970-01-01 00:00:00+00:00)","CR contains HU","(hu5683,1970-01-01 00:00:00+00:00)","((cr1080,1970-01-01 00:00:00+00:00),(hu5683,1970-01-01 00:00:00+00:00))","SNAPSHOT","245006"
"2024-01-16 10:01:13+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1080,2024-01-16 10:01:13+00:00)","CR for TD","(td310,1970-01-01 00:00:00+00:00)","((cr1080,2024-01-16 10:01:13+00:00),(td310,1970-01-01 00:00:00+00:00))","SNAPSHOT","245007"
"2024-01-16 10:01:13+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,2024-01-16 10:01:13+00:00)","CR contains HU","(hu5680,1970-01-01 00:00:00+00:00)","((cr1080,2024-01-16 10:01:13+00:00),(hu5680,1970-01-01 00:00:00+00:00))","SNAPSHOT","245008"
"2024-01-16 10:01:13+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,2024-01-16 10:01:13+00:00)","CR contains HU","(hu5682,1970-01-01 00:00:00+00:00)","((cr1080,2024-01-16 10:01:13+00:00),(hu5682,1970-01-01 00:00:00+00:00))","SNAPSHOT","245009"
"2024-01-16 10:01:13+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,2024-01-16 10:01:13+00:00)","CR contains HU","(hu5685,1970-01-01 00:00:00+00:00)","((cr1080,2024-01-16 10:01:13+00:00),(hu5685,1970-01-01 00:00:00+00:00))","SNAPSHOT","245010"
"2024-01-16 10:01:13+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,2024-01-16 10:01:13+00:00)","CR contains HU","(hu5681,1970-01-01 00:00:00+00:00)","((cr1080,2024-01-16 10:01:13+00:00),(hu5681,1970-01-01 00:00:00+00:00))","SNAPSHOT","245011"
"2024-01-16 10:01:13+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,2024-01-16 10:01:13+00:00)","CR contains HU","(hu5684,1970-01-01 00:00:00+00:00)","((cr1080,2024-01-16 10:01:13+00:00),(hu5684,1970-01-01 00:00:00+00:00))","SNAPSHOT","245012"
"2024-01-16 10:01:13+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,2024-01-16 10:01:13+00:00)","CR contains HU","(hu5683,1970-01-01 00:00:00+00:00)","((cr1080,2024-01-16 10:01:13+00:00),(hu5683,1970-01-01 00:00:00+00:00))","SNAPSHOT","245013"
"2024-01-16 10:15:51+00:00","(Container,Transport Document)","Transport Document","","1970-01-01 00:00:00+00:00","Container","(cr1080,2024-01-16 10:15:51+00:00)","CR for TD","(td310,1970-01-01 00:00:00+00:00)","((cr1080,2024-01-16 10:15:51+00:00),(td310,1970-01-01 00:00:00+00:00))","SNAPSHOT","245014"
"2024-01-16 10:15:51+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,2024-01-16 10:15:51+00:00)","CR contains HU","(hu5680,1970-01-01 00:00:00+00:00)","((cr1080,2024-01-16 10:15:51+00:00),(hu5680,1970-01-01 00:00:00+00:00))","SNAPSHOT","245015"
"2024-01-16 10:15:51+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,2024-01-16 10:15:51+00:00)","CR contains HU","(hu5682,1970-01-01 00:00:00+00:00)","((cr1080,2024-01-16 10:15:51+00:00),(hu5682,1970-01-01 00:00:00+00:00))","SNAPSHOT","245016"
"2024-01-16 10:15:51+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,2024-01-16 10:15:51+00:00)","CR contains HU","(hu5685,1970-01-01 00:00:00+00:00)","((cr1080,2024-01-16 10:15:51+00:00),(hu5685,1970-01-01 00:00:00+00:00))","SNAPSHOT","245017"
"2024-01-16 10:15:51+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,2024-01-16 10:15:51+00:00)","CR contains HU","(hu5681,1970-01-01 00:00:00+00:00)","((cr1080,2024-01-16 10:15:51+00:00),(hu5681,1970-01-01 00:00:00+00:00))","SNAPSHOT","245018"
"2024-01-16 10:15:51+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,2024-01-16 10:15:51+00:00)","CR contains HU","(hu5684,1970-01-01 00:00:00+00:00)","((cr1080,2024-01-16 10:15:51+00:00),(hu5684,1970-01-01 00:00:00+00:00))","SNAPSHOT","245019"
"2024-01-16 10:15:51+00:00","(Container,Handling Unit)","Handling Unit","","1970-01-01 00:00:00+00:00","Container","(cr1080,2024-01-16 10:15:51+00:00)","CR contains HU","(hu5683,1970-01-01 00:00:00+00:00)","((cr1080,2024-01-16 10:15:51+00:00),(hu5683,1970-01-01 00:00:00+00:00))","SNAPSHOT","245020"
